,Id,MSZoning,LotFrontage,LotArea,Street,Utilities,Neighborhood,BldgType,YearBuilt,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,Foundation,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice
863,864,3.0,70.0,7931,1.0,0.0,12.0,0.0,1959,3.0,1.0,2.0,0.0,1.0,1148,1.0,4.0,1148,1148,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,132500
864,865,1.0,72.0,8640,1.0,0.0,21.0,0.0,2007,1.0,1.0,2.0,0.0,2.0,1372,1.0,4.0,1372,1372,3,1,2.0,6,0,2,2.0,0,0,6.0,5.0,250580
865,866,3.0,70.04995836802665,8750,1.0,0.0,12.0,0.0,1970,1.0,1.0,1.0,76.0,1.0,1002,1.0,4.0,1002,1002,3,1,3.0,5,0,2,2.0,0,0,8.0,4.0,148500
866,867,3.0,67.0,10656,1.0,0.0,23.0,0.0,2006,1.0,1.0,3.0,274.0,2.0,1638,1.0,4.0,1646,1646,3,1,2.0,6,1,3,2.0,0,0,6.0,5.0,248900
867,868,3.0,85.0,6970,1.0,0.0,19.0,0.0,1961,1.0,1.0,2.0,0.0,1.0,1040,1.0,4.0,1120,1120,3,1,1.0,5,0,2,2.0,0,400,8.0,4.0,129000
868,869,3.0,70.04995836802665,14762,1.0,0.0,8.0,0.0,1948,1.0,1.0,2.0,0.0,3.0,0,1.0,4.0,1547,2320,2,1,3.0,7,1,2,1.0,0,0,8.0,4.0,169000
869,870,3.0,80.0,9938,1.0,0.0,20.0,0.0,1993,1.0,1.0,1.0,246.0,2.0,1050,1.0,4.0,1062,1949,3,1,2.0,8,1,2,2.0,0,0,8.0,4.0,236000
870,871,3.0,60.0,6600,1.0,0.0,12.0,0.0,1962,3.0,1.0,2.0,0.0,1.0,894,0.0,4.0,894,894,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,109500
871,872,3.0,70.0,8750,1.0,0.0,5.0,0.0,1998,1.0,1.0,1.0,116.0,2.0,804,1.0,4.0,804,1682,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,200500
872,873,3.0,74.0,8892,1.0,0.0,12.0,0.0,1953,1.0,1.0,2.0,0.0,4.0,105,1.0,4.0,910,910,3,1,2.0,5,0,2,2.0,0,0,8.0,4.0,116000
873,874,3.0,60.0,12144,1.0,0.0,12.0,0.0,1949,1.0,1.0,2.0,0.0,1.0,832,1.0,4.0,1036,1268,3,1,3.0,6,1,1,2.0,0,0,8.0,4.0,133000
874,875,4.0,52.0,5720,1.0,0.0,17.0,0.0,1941,1.0,1.0,2.0,0.0,1.0,676,1.0,4.0,676,1131,3,1,3.0,5,0,1,2.0,0,0,8.0,0.0,66500
875,876,1.0,75.0,9000,1.0,0.0,21.0,0.0,2007,1.0,1.0,2.0,0.0,2.0,1184,1.0,4.0,1184,2610,4,1,0.0,11,1,2,2.0,0,0,6.0,5.0,303477
876,877,3.0,94.0,25286,1.0,0.0,11.0,0.0,1963,1.0,1.0,2.0,0.0,2.0,1064,1.0,4.0,1040,1040,3,1,3.0,5,0,2,2.0,0,0,8.0,4.0,132250
877,878,3.0,74.0,8834,1.0,0.0,16.0,0.0,2004,3.0,1.0,3.0,216.0,2.0,1462,1.0,4.0,1462,2224,4,1,0.0,10,1,3,2.0,0,0,8.0,4.0,350000
878,879,3.0,88.0,11782,1.0,0.0,19.0,0.0,1961,1.0,1.0,2.0,0.0,1.0,1109,1.0,4.0,1155,1155,3,1,2.0,6,0,2,2.0,0,400,8.0,4.0,148000
879,880,3.0,70.04995836802665,7000,1.0,0.0,5.0,0.0,1978,1.0,1.0,1.0,90.0,1.0,864,1.0,4.0,864,864,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,136500
880,881,3.0,60.0,7024,1.0,0.0,7.0,0.0,2005,1.0,1.0,2.0,0.0,2.0,1090,1.0,4.0,1090,1090,2,1,3.0,5,0,2,2.0,0,0,8.0,4.0,157000
881,882,3.0,44.0,13758,1.0,0.0,23.0,0.0,1990,1.0,1.0,1.0,117.0,1.0,1156,1.0,4.0,1187,1717,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,187500
882,883,3.0,70.04995836802665,9636,1.0,0.0,8.0,0.0,1992,1.0,1.0,2.0,0.0,2.0,808,1.0,4.0,808,1593,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,178000
883,884,3.0,60.0,6204,1.0,0.0,18.0,0.0,1912,1.0,1.0,2.0,0.0,2.0,795,0.0,4.0,954,2230,5,1,3.0,10,0,1,2.0,0,0,8.0,4.0,118500
884,885,3.0,65.0,7150,1.0,0.0,12.0,0.0,1967,1.0,1.0,1.0,60.0,1.0,892,1.0,4.0,892,892,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,100000
885,886,1.0,50.0,5119,1.0,0.0,21.0,4.0,1999,1.0,1.0,1.0,60.0,2.0,1698,1.0,4.0,1709,1709,2,1,2.0,5,1,2,2.0,0,0,1.0,0.0,328900
886,887,3.0,70.0,8393,1.0,0.0,12.0,2.0,1959,1.0,1.0,1.0,122.0,1.0,1626,1.0,4.0,1712,1712,4,2,3.0,8,0,2,2.0,0,0,8.0,3.0,145000
887,888,3.0,59.0,16466,1.0,0.0,7.0,0.0,1955,1.0,1.0,2.0,0.0,2.0,816,1.0,4.0,872,1393,3,1,3.0,8,0,1,2.0,0,0,8.0,4.0,135500
888,889,3.0,95.0,15865,1.0,0.0,12.0,0.0,1970,0.0,5.0,2.0,0.0,2.0,2217,1.0,4.0,2217,2217,4,1,2.0,8,1,2,2.0,0,0,8.0,4.0,268000
889,890,3.0,128.0,12160,1.0,0.0,12.0,0.0,1953,3.0,1.0,1.0,90.0,1.0,1505,1.0,4.0,1505,1505,2,1,3.0,6,1,2,2.0,0,0,8.0,4.0,149500
890,891,3.0,60.0,8064,1.0,0.0,12.0,0.0,1949,1.0,1.0,2.0,0.0,1.0,672,1.0,4.0,672,924,3,1,3.0,6,1,2,2.0,0,2000,8.0,4.0,122900
891,892,3.0,70.0,11184,1.0,0.0,19.0,0.0,1978,3.0,1.0,1.0,92.0,1.0,918,1.0,4.0,918,1683,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,172500
892,893,3.0,70.0,8414,1.0,0.0,19.0,0.0,1963,3.0,1.0,2.0,0.0,1.0,1059,1.0,4.0,1068,1068,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,154500
893,894,3.0,70.04995836802665,13284,1.0,0.0,19.0,0.0,1954,1.0,1.0,2.0,0.0,2.0,1383,1.0,4.0,1383,1383,3,1,3.0,6,1,1,2.0,0,0,8.0,4.0,165000
894,895,3.0,64.0,7018,1.0,0.0,20.0,2.0,1979,1.0,1.0,2.0,0.0,3.0,0,1.0,4.0,1535,1535,4,2,3.0,8,0,2,2.0,0,0,8.0,2.0,118858
895,896,3.0,71.0,7056,1.0,0.0,12.0,0.0,1963,3.0,1.0,1.0,415.0,1.0,780,1.0,4.0,983,1796,4,1,3.0,8,1,2,2.0,0,0,8.0,4.0,140000
896,897,4.0,50.0,8765,1.0,0.0,9.0,0.0,1936,1.0,1.0,2.0,0.0,0.0,951,0.0,4.0,951,951,2,1,3.0,6,0,1,2.0,0,0,8.0,0.0,106500
897,898,3.0,64.0,7018,1.0,0.0,20.0,2.0,1979,1.0,1.0,2.0,0.0,3.0,0,1.0,4.0,1120,2240,6,2,3.0,12,0,2,2.0,0,0,8.0,2.0,142953
898,899,3.0,100.0,12919,1.0,0.0,16.0,0.0,2009,3.0,1.0,3.0,760.0,2.0,2330,1.0,4.0,2364,2364,2,1,0.0,11,2,3,2.0,0,0,6.0,5.0,611657
899,900,3.0,65.0,6993,1.0,0.0,19.0,0.0,1961,1.0,1.0,2.0,0.0,1.0,912,1.0,4.0,1236,1236,3,1,3.0,6,1,1,2.0,0,0,8.0,4.0,135000
900,901,3.0,70.04995836802665,7340,1.0,0.0,12.0,0.0,1971,1.0,1.0,2.0,0.0,1.0,858,1.0,4.0,858,858,2,1,3.0,4,0,1,2.0,0,0,8.0,4.0,110000
901,902,3.0,64.0,8712,1.0,0.0,12.0,0.0,1957,3.0,1.0,2.0,0.0,1.0,992,1.0,4.0,1306,1306,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,153000
902,903,3.0,63.0,7875,1.0,0.0,8.0,0.0,2003,1.0,1.0,2.0,0.0,2.0,783,1.0,4.0,807,1509,3,1,2.0,8,1,2,2.0,0,0,8.0,4.0,180000
903,904,3.0,50.0,14859,1.0,0.0,8.0,0.0,2006,3.0,1.0,1.0,27.0,2.0,1670,1.0,4.0,1670,1670,3,1,2.0,7,1,3,2.0,0,0,6.0,5.0,240000
904,905,3.0,70.04995836802665,6173,1.0,0.0,19.0,0.0,1967,1.0,1.0,1.0,75.0,1.0,876,1.0,4.0,902,902,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,125500
905,906,3.0,80.0,9920,1.0,0.0,12.0,0.0,1954,1.0,1.0,3.0,110.0,1.0,1056,1.0,4.0,1063,1063,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,128000
906,907,3.0,116.0,13501,1.0,0.0,21.0,0.0,2006,1.0,1.0,3.0,208.0,2.0,1623,1.0,4.0,1636,1636,3,1,2.0,8,1,3,2.0,0,0,8.0,4.0,255000
907,908,3.0,86.0,11500,1.0,0.0,6.0,0.0,1936,1.0,1.0,2.0,0.0,1.0,1017,1.0,4.0,1020,2057,3,1,2.0,6,1,1,2.0,0,0,8.0,4.0,250000
908,909,3.0,70.04995836802665,8885,1.0,0.0,11.0,0.0,1983,1.0,1.0,2.0,0.0,1.0,864,1.0,4.0,902,902,2,1,3.0,5,0,2,2.0,0,0,8.0,4.0,131000
909,910,3.0,149.0,12589,1.0,0.0,8.0,0.0,2005,1.0,1.0,2.0,0.0,2.0,742,1.0,4.0,742,1484,3,1,2.0,8,1,2,2.0,0,0,8.0,4.0,174000
910,911,3.0,80.0,11600,1.0,0.0,12.0,2.0,1960,1.0,1.0,1.0,361.0,1.0,1105,1.0,0.0,1105,2274,5,2,3.0,12,0,2,2.0,0,0,8.0,4.0,154300
911,912,3.0,70.04995836802665,9286,1.0,0.0,5.0,0.0,1977,1.0,1.0,2.0,0.0,1.0,1268,1.0,4.0,1268,1268,3,1,2.0,5,0,1,2.0,0,0,8.0,4.0,143500
912,913,4.0,51.0,6120,1.0,0.0,3.0,0.0,1925,1.0,1.0,2.0,0.0,0.0,768,0.0,4.0,1015,1015,3,1,3.0,6,0,1,2.0,0,620,8.0,0.0,88000
913,914,2.0,82.0,6270,1.0,0.0,6.0,2.0,1949,1.0,1.0,2.0,0.0,1.0,1001,0.0,0.0,1001,2002,4,2,3.0,8,0,3,2.0,0,0,8.0,4.0,145000
914,915,1.0,30.0,3000,1.0,0.0,21.0,4.0,2009,1.0,1.0,3.0,76.0,2.0,612,1.0,4.0,612,1224,2,1,2.0,4,0,2,2.0,0,0,6.0,5.0,173733
915,916,4.0,21.0,2001,1.0,0.0,10.0,3.0,1970,1.0,1.0,1.0,80.0,1.0,546,1.0,4.0,546,1092,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,75000
916,917,0.0,50.0,9000,1.0,0.0,9.0,0.0,1949,1.0,1.0,2.0,0.0,1.0,480,0.0,0.0,480,480,1,1,3.0,4,0,1,2.0,0,0,8.0,0.0,35311
917,918,3.0,70.04995836802665,17140,1.0,0.0,7.0,0.0,1956,1.0,1.0,2.0,0.0,1.0,1134,1.0,0.0,1229,1229,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,135000
918,919,3.0,103.0,13125,1.0,0.0,20.0,0.0,1991,1.0,1.0,2.0,0.0,2.0,1104,1.0,4.0,912,2127,4,1,2.0,8,1,3,2.0,0,0,8.0,4.0,238000
919,920,3.0,87.0,11029,1.0,0.0,12.0,0.0,1958,3.0,1.0,2.0,0.0,1.0,1184,1.0,4.0,1414,1414,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,176500
920,921,3.0,70.0,8462,1.0,0.0,20.0,0.0,1994,1.0,1.0,1.0,105.0,2.0,928,1.0,4.0,936,1721,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,201000
921,922,3.0,67.0,8777,1.0,0.0,7.0,2.0,1900,1.0,1.0,2.0,0.0,1.0,1272,1.0,4.0,1272,2200,4,2,3.0,9,0,0,0.0,0,0,8.0,4.0,145900
922,923,3.0,65.0,10237,1.0,0.0,8.0,0.0,2005,1.0,1.0,2.0,0.0,2.0,1316,1.0,4.0,1316,1316,3,1,2.0,6,1,2,2.0,0,0,6.0,5.0,169990
923,924,3.0,50.0,8012,1.0,0.0,20.0,4.0,1993,1.0,1.0,2.0,0.0,2.0,1604,1.0,4.0,1617,1617,2,1,2.0,5,1,2,2.0,0,0,8.0,4.0,193000
924,925,3.0,79.0,10240,1.0,0.0,14.0,0.0,1980,1.0,1.0,1.0,157.0,1.0,1686,1.0,4.0,1686,1686,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,207500
925,926,3.0,70.04995836802665,15611,1.0,0.0,14.0,0.0,1977,1.0,1.0,2.0,0.0,2.0,1126,1.0,4.0,1126,1126,3,1,0.0,6,0,2,2.0,0,0,8.0,0.0,175000
926,927,3.0,93.0,11999,1.0,0.0,16.0,0.0,2003,3.0,1.0,1.0,340.0,2.0,1181,1.0,4.0,1234,2374,4,1,0.0,10,1,3,2.0,0,0,8.0,4.0,285000
927,928,3.0,70.04995836802665,9900,1.0,0.0,14.0,0.0,1968,1.0,1.0,1.0,342.0,1.0,832,1.0,4.0,1098,1978,4,1,3.0,9,1,2,2.0,0,0,8.0,4.0,176000
928,929,3.0,70.04995836802665,11838,1.0,0.0,5.0,0.0,2001,3.0,1.0,2.0,0.0,2.0,1753,1.0,4.0,1788,1788,3,1,0.0,7,1,2,2.0,0,0,8.0,4.0,236500
929,930,3.0,70.04995836802665,13006,1.0,0.0,8.0,0.0,1997,1.0,1.0,1.0,285.0,2.0,964,1.0,4.0,993,2236,4,1,2.0,8,1,2,2.0,0,0,8.0,4.0,222000
930,931,3.0,73.0,8925,1.0,0.0,23.0,0.0,2007,1.0,1.0,2.0,0.0,2.0,1466,1.0,4.0,1466,1466,3,1,2.0,7,0,3,2.0,0,0,8.0,4.0,201000
931,932,3.0,70.0,9100,1.0,0.0,12.0,0.0,1965,1.0,1.0,2.0,0.0,1.0,925,1.0,4.0,925,925,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,117500
932,933,3.0,84.0,11670,1.0,0.0,21.0,0.0,2006,3.0,1.0,3.0,302.0,2.0,1905,1.0,4.0,1905,1905,3,1,0.0,8,1,3,2.0,0,0,8.0,4.0,320000
933,934,3.0,63.0,8487,1.0,0.0,5.0,0.0,2004,1.0,1.0,1.0,210.0,2.0,1500,1.0,4.0,1500,1500,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,190000
934,935,3.0,313.0,27650,1.0,0.0,12.0,0.0,1960,0.0,5.0,2.0,0.0,1.0,585,1.0,4.0,2069,2069,4,1,2.0,9,1,2,2.0,0,0,8.0,4.0,242000
935,936,3.0,52.0,5825,1.0,0.0,3.0,0.0,1926,1.0,1.0,1.0,108.0,2.0,600,1.0,4.0,747,747,1,1,3.0,5,0,2,2.0,0,0,8.0,4.0,79900
936,937,3.0,67.0,10083,1.0,0.0,20.0,0.0,2003,1.0,1.0,2.0,103.68526170798899,2.0,1176,1.0,4.0,1200,1200,2,1,2.0,5,0,2,2.0,0,0,8.0,4.0,184900
937,938,3.0,75.0,9675,1.0,0.0,21.0,0.0,2005,1.0,1.0,2.0,0.0,2.0,1113,1.0,4.0,1113,1971,3,1,2.0,8,1,2,2.0,0,0,8.0,4.0,253000
938,939,3.0,73.0,8760,1.0,0.0,5.0,0.0,2006,1.0,1.0,2.0,0.0,2.0,1391,1.0,4.0,1391,1962,3,1,2.0,7,0,3,2.0,0,0,6.0,5.0,239799
939,940,3.0,70.04995836802665,24090,1.0,0.0,4.0,0.0,1940,1.0,1.0,2.0,0.0,1.0,1032,1.0,4.0,1207,2403,4,1,3.0,10,2,1,2.0,0,0,0.0,4.0,244400
940,941,3.0,55.0,12640,1.0,0.0,11.0,2.0,1976,1.0,1.0,2.0,0.0,1.0,1728,1.0,4.0,1728,1728,4,2,3.0,8,0,2,2.0,0,0,8.0,4.0,150900
941,942,3.0,70.04995836802665,8755,1.0,0.0,8.0,0.0,1999,1.0,1.0,1.0,298.0,2.0,992,1.0,4.0,1022,2060,3,1,2.0,8,1,2,2.0,0,0,8.0,4.0,214000
942,943,3.0,42.0,7711,1.0,0.0,7.0,2.0,1977,1.0,1.0,2.0,0.0,2.0,1440,1.0,4.0,1440,1440,4,2,3.0,8,0,0,0.0,0,0,7.0,0.0,150000
943,944,3.0,100.0,25000,1.0,0.0,11.0,2.0,1967,1.0,1.0,2.0,0.0,1.0,1632,1.0,4.0,1632,1632,4,2,3.0,8,0,2,1.0,0,0,8.0,4.0,143000
944,945,3.0,70.04995836802665,14375,1.0,1.0,23.0,0.0,1958,1.0,1.0,1.0,541.0,1.0,819,1.0,0.0,1344,1344,3,1,2.0,7,1,2,2.0,0,0,0.0,0.0,137500
945,946,4.0,98.0,8820,1.0,0.0,17.0,0.0,1890,3.0,1.0,2.0,0.0,0.0,1088,1.0,4.0,1188,1869,2,1,3.0,7,0,2,2.0,0,0,8.0,4.0,124900
946,947,3.0,70.0,8163,1.0,0.0,12.0,0.0,1959,1.0,1.0,1.0,128.0,1.0,1144,1.0,4.0,1144,1144,3,1,3.0,6,1,1,2.0,0,0,8.0,4.0,143000
947,948,3.0,85.0,14536,1.0,0.0,23.0,0.0,2002,3.0,1.0,1.0,236.0,2.0,1616,1.0,4.0,1629,1629,3,1,2.0,9,1,3,2.0,0,0,8.0,4.0,270000
948,949,3.0,65.0,14006,1.0,0.0,5.0,0.0,2002,1.0,1.0,1.0,144.0,2.0,936,1.0,4.0,936,1776,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,192500
949,950,3.0,78.0,9360,1.0,0.0,14.0,0.0,1972,3.0,1.0,2.0,0.0,1.0,1161,1.0,4.0,1381,1381,3,1,2.0,5,1,2,2.0,0,0,8.0,4.0,197500
950,951,3.0,60.0,7200,1.0,0.0,12.0,0.0,1950,1.0,1.0,2.0,0.0,1.0,864,1.0,4.0,864,864,3,1,2.0,5,0,2,2.0,0,0,8.0,4.0,129000
951,952,2.0,60.0,7800,1.0,0.0,20.0,0.0,1965,1.0,1.0,2.0,0.0,1.0,828,1.0,4.0,965,965,3,1,3.0,6,0,1,2.0,0,0,8.0,0.0,119900
952,953,3.0,60.0,7200,1.0,0.0,5.0,0.0,1972,1.0,1.0,2.0,0.0,1.0,768,1.0,4.0,768,768,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,133900
953,954,3.0,70.04995836802665,11075,1.0,0.0,11.0,0.0,1969,1.0,1.0,1.0,232.0,1.0,784,1.0,4.0,1168,1968,4,1,3.0,7,1,2,2.0,0,400,8.0,4.0,172000
954,955,3.0,35.0,9400,1.0,0.0,7.0,2.0,1975,0.0,5.0,1.0,250.0,1.0,945,1.0,4.0,980,980,4,0,3.0,4,0,0,2.0,0,0,8.0,1.0,127500
955,956,2.0,82.0,7136,1.0,0.0,6.0,2.0,1946,1.0,1.0,1.0,423.0,1.0,979,0.0,1.0,979,1958,4,2,3.0,8,0,2,2.0,0,0,8.0,4.0,145000
956,957,4.0,24.0,1300,1.0,0.0,1.0,4.0,1980,1.0,1.0,2.0,0.0,1.0,561,1.0,4.0,561,1229,2,1,3.0,5,1,2,2.0,0,0,8.0,4.0,124000
957,958,3.0,70.0,7420,1.0,0.0,19.0,0.0,1962,3.0,1.0,2.0,0.0,1.0,1057,1.0,4.0,1057,1057,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,132000
958,959,3.0,65.0,8450,1.0,0.0,5.0,0.0,2003,1.0,1.0,2.0,0.0,2.0,1337,1.0,4.0,1337,1337,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,185000
959,960,1.0,24.0,2572,1.0,0.0,21.0,3.0,1999,3.0,1.0,2.0,0.0,2.0,696,1.0,4.0,696,1416,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,155000
960,961,3.0,50.0,7207,1.0,0.0,3.0,0.0,1958,1.0,1.0,2.0,0.0,1.0,858,1.0,4.0,858,858,2,1,3.0,4,0,0,2.0,0,0,8.0,4.0,116500
961,962,3.0,70.04995836802665,12227,1.0,0.0,14.0,0.0,1977,1.0,1.0,1.0,424.0,1.0,1330,1.0,4.0,1542,2872,4,1,3.0,11,1,2,2.0,0,0,8.0,4.0,272000
962,963,3.0,24.0,2308,1.0,0.0,13.0,4.0,1976,1.0,1.0,2.0,0.0,1.0,804,1.0,4.0,804,1548,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,155000
963,964,3.0,122.0,11923,1.0,0.0,5.0,0.0,2007,1.0,1.0,2.0,0.0,2.0,1800,1.0,4.0,1800,1800,2,1,0.0,7,0,2,2.0,0,0,8.0,4.0,239000
964,965,3.0,80.0,11316,1.0,0.0,23.0,0.0,2002,1.0,1.0,1.0,44.0,2.0,817,1.0,4.0,824,1894,4,1,2.0,8,1,2,2.0,0,0,8.0,4.0,214900
965,966,3.0,65.0,10237,1.0,0.0,8.0,0.0,2005,1.0,1.0,2.0,0.0,2.0,783,1.0,4.0,783,1484,3,1,2.0,8,1,2,2.0,0,0,6.0,5.0,178900
966,967,3.0,130.0,9600,1.0,0.0,6.0,0.0,1940,1.0,1.0,2.0,0.0,0.0,728,1.0,4.0,976,1308,2,1,3.0,7,2,1,2.0,0,0,8.0,4.0,160000
967,968,3.0,70.04995836802665,7390,1.0,0.0,12.0,0.0,1955,3.0,1.0,1.0,151.0,1.0,1098,1.0,4.0,1098,1098,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,135000
968,969,4.0,50.0,5925,1.0,0.0,17.0,0.0,1910,1.0,1.0,2.0,0.0,0.0,600,0.0,4.0,600,968,2,1,3.0,6,0,0,2.0,0,0,8.0,0.0,37900
969,970,3.0,75.0,10382,1.0,0.0,12.0,1.0,1958,3.0,1.0,1.0,105.0,1.0,588,1.0,4.0,1095,1095,2,1,3.0,6,0,1,2.0,0,0,3.0,4.0,140000
970,971,3.0,60.0,10800,1.0,0.0,12.0,0.0,1949,1.0,1.0,2.0,0.0,1.0,720,0.0,0.0,720,1192,4,1,3.0,6,0,0,2.0,0,0,8.0,0.0,135000
971,972,3.0,36.0,2268,1.0,0.0,16.0,3.0,2003,1.0,1.0,3.0,106.0,2.0,764,1.0,4.0,764,1626,2,1,2.0,6,0,2,2.0,0,0,8.0,4.0,173000
972,973,3.0,55.0,7892,1.0,0.0,20.0,4.0,1979,1.0,1.0,2.0,0.0,1.0,918,1.0,4.0,918,918,2,1,3.0,5,1,1,2.0,0,0,8.0,4.0,99500
973,974,1.0,95.0,11639,1.0,0.0,21.0,0.0,2007,1.0,1.0,2.0,103.68526170798899,2.0,1428,1.0,4.0,1428,1428,3,1,2.0,6,0,2,2.0,0,0,6.0,5.0,182000
974,975,3.0,60.0,11414,1.0,0.0,3.0,0.0,1910,1.0,1.0,2.0,0.0,0.0,728,0.0,4.0,1136,2019,3,1,2.0,8,0,2,2.0,0,0,8.0,4.0,167500
975,976,1.0,70.04995836802665,2651,1.0,0.0,21.0,3.0,2000,1.0,1.0,2.0,0.0,2.0,673,1.0,4.0,673,1382,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,165000
976,977,3.0,51.0,5900,1.0,0.0,3.0,0.0,1923,1.0,1.0,2.0,0.0,2.0,440,1.0,0.0,869,869,2,1,1.0,4,0,0,2.0,0,0,8.0,4.0,85500
977,978,1.0,35.0,4274,1.0,0.0,21.0,4.0,2006,1.0,1.0,2.0,103.68526170798899,2.0,1241,1.0,4.0,1241,1241,1,1,2.0,4,0,2,2.0,0,0,6.0,5.0,199900
978,979,3.0,68.0,9450,1.0,0.0,7.0,0.0,1954,1.0,1.0,2.0,0.0,1.0,894,1.0,4.0,894,894,3,1,3.0,5,0,2,2.0,0,0,8.0,0.0,110000
979,980,3.0,80.0,8816,1.0,0.0,19.0,0.0,1963,1.0,1.0,2.0,0.0,2.0,1121,1.0,4.0,1121,1121,3,1,3.0,5,0,2,2.0,0,0,8.0,4.0,139000
980,981,3.0,70.04995836802665,12122,1.0,0.0,12.0,0.0,1961,1.0,1.0,3.0,210.0,1.0,944,1.0,4.0,999,999,3,1,0.0,6,0,2,2.0,0,0,8.0,4.0,178400
981,982,3.0,98.0,12203,1.0,0.0,15.0,0.0,1998,3.0,1.0,1.0,975.0,2.0,1225,1.0,4.0,1276,2612,4,1,2.0,8,1,3,2.0,0,0,8.0,4.0,336000
982,983,3.0,43.0,3182,1.0,0.0,0.0,0.0,2007,1.0,1.0,1.0,16.0,2.0,1266,1.0,4.0,1266,1266,2,1,2.0,6,1,2,2.0,0,0,8.0,4.0,159895
983,984,3.0,70.04995836802665,11250,1.0,0.0,5.0,0.0,2002,1.0,1.0,2.0,0.0,2.0,1128,1.0,4.0,1149,2290,4,1,2.0,9,1,2,2.0,0,0,8.0,4.0,255900
984,985,3.0,75.0,10125,1.0,0.0,11.0,2.0,1977,1.0,1.0,2.0,0.0,1.0,0,1.0,4.0,1302,1734,4,2,2.0,8,0,2,2.0,0,0,0.0,4.0,126000
985,986,3.0,68.0,10880,1.0,0.0,7.0,1.0,1950,1.0,1.0,2.0,0.0,1.0,1164,0.0,4.0,1164,1164,3,1,3.0,5,0,1,2.0,0,0,3.0,4.0,125000
986,987,4.0,59.0,5310,1.0,0.0,17.0,0.0,1910,3.0,1.0,2.0,0.0,1.0,485,1.0,4.0,1001,1635,2,1,2.0,5,0,1,2.0,0,0,8.0,4.0,117000
987,988,3.0,83.0,10159,1.0,0.0,16.0,0.0,2009,3.0,1.0,3.0,450.0,2.0,1930,1.0,4.0,1940,1940,3,1,0.0,8,1,3,2.0,0,0,6.0,5.0,395192
988,989,3.0,70.04995836802665,12046,1.0,0.0,14.0,0.0,1976,1.0,1.0,1.0,298.0,1.0,848,1.0,4.0,1118,2030,4,1,2.0,8,1,2,2.0,0,0,8.0,4.0,195000
989,990,1.0,65.0,8125,1.0,0.0,21.0,0.0,2006,1.0,1.0,2.0,0.0,2.0,770,1.0,4.0,778,1576,3,1,2.0,6,0,2,2.0,0,0,6.0,5.0,197000
990,991,3.0,82.0,9452,1.0,0.0,15.0,0.0,1997,1.0,1.0,1.0,423.0,2.0,1396,1.0,4.0,1407,2392,3,1,2.0,7,1,3,2.0,0,0,8.0,4.0,348000
991,992,4.0,121.0,17671,1.0,0.0,17.0,0.0,1882,1.0,1.0,2.0,0.0,0.0,916,1.0,4.0,916,1742,4,1,2.0,8,1,2,1.0,0,0,8.0,4.0,168000
992,993,3.0,80.0,9760,1.0,0.0,12.0,0.0,1964,3.0,1.0,1.0,340.0,1.0,822,1.0,4.0,1020,1851,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,187000
993,994,3.0,68.0,8846,1.0,0.0,5.0,0.0,2005,1.0,1.0,2.0,0.0,2.0,750,1.0,4.0,750,1500,3,1,2.0,6,0,2,2.0,0,0,6.0,5.0,173900
994,995,3.0,96.0,12456,1.0,0.0,16.0,0.0,2006,3.0,1.0,3.0,230.0,2.0,1700,1.0,4.0,1718,1718,3,1,0.0,7,1,3,2.0,0,0,8.0,4.0,337500
